userName,content,score,at,sentiment,clean_text
مستخدم Google,رائع ممتاز,5,2025-04-07 12:26:52,positive,رائع ممتاز
مستخدم Google,رائع,5,2025-04-07 12:20:15,positive,رائع
مستخدم Google,رائع وسريع,5,2025-04-07 11:35:06,positive,رائع وسريع
مستخدم Google,تجربه مميزه,5,2025-04-07 11:22:22,positive,تجربه مميزه
مستخدم Google,ممتاز,5,2025-04-07 11:19:30,positive,ممتاز
مستخدم Google,تطبيق اكثر من جيد ولكن عندما اشتريت هاتف هوواوي 70 bura لم أستطع تنزل البرنامج لأنه لا يدعم G box ارجو حل هذه المشكلة سريعا,5,2025-04-07 10:30:46,positive,اكثر جيد عندما اشتريت هاتف هوواوي استطع تنزل البرنامج لانه يدعم ارجو حل المشكله سريعا
مستخدم Google,أسوأ تطبيق علي الإطلاق، اخدو من الفيزا بتاعتي 126 جنيه بالخطأ وكل ذنبي اني كنت عامل حفظ للكريدت علي التطبيق بتاعهم، احذرو ان حد يحفظ الكريدت بتاعته علي تطبيقهم,1,2025-04-07 09:17:22,negative,اسوا الاطلاق، اخدو الفيزا بتاعتي بالخطا وكل ذنبي اني كنت عامل حفظ للكريدت التطبيق بتاعهم، احذرو ان حد يحفظ الكريدت بتاعته تطبيقهم
مستخدم Google,مرتب,5,2025-04-07 08:58:26,positive,مرتب
مستخدم Google,ممتاز,5,2025-04-07 08:14:11,positive,ممتاز
مستخدم Google,فوق الممتاز,5,2025-04-07 05:40:22,positive,الممتاز
مستخدم Google,جميل,5,2025-04-07 05:20:41,positive,جميل
مستخدم Google,هذه التطبيق رائع للغايه,5,2025-04-07 03:09:27,positive,التطبيق رائع للغايه
مستخدم Google,جميل❤️👌🏻,5,2025-04-07 03:06:16,positive,جميل
مستخدم Google,جامدين و رايقين اوي 🤩,5,2025-04-07 02:25:14,positive,جامدين رايقين اوي
مستخدم Google,رهيييب,5,2025-04-07 01:40:10,positive,رهيييب
مستخدم Google,تحفه,5,2025-04-07 00:25:51,positive,تحفه
مستخدم Google,جميل جدا جدا احسن تطبيق لقيته,5,2025-04-07 00:11:14,positive,جميل جدا جدا احسن لقيته
مستخدم Google,تجربه جميله,5,2025-04-06 23:23:23,positive,تجربه جميله
مستخدم Google,برنامج سيئ جدا والمندوب تعامله سيئ,1,2025-04-06 23:07:42,negative,سيئ جدا والمندوب تعامله سيئ
مستخدم Google,👍👍,5,2025-04-06 22:52:01,positive,
مستخدم Google,بجنن👌👌👌,5,2025-04-06 22:38:21,positive,بجنن
مستخدم Google,تحفه,5,2025-04-06 22:12:27,positive,تحفه
مستخدم Google,تطبيق ممتاز,5,2025-04-06 21:45:48,positive,ممتاز
مستخدم Google,جميل جداً,5,2025-04-06 21:08:26,positive,جميل جدا
مستخدم Google,👍👍👍👍👍,5,2025-04-06 20:58:37,positive,
مستخدم Google,احلئ تطبيق,5,2025-04-06 20:15:56,positive,احلئ
مستخدم Google,روعه,1,2025-04-06 19:55:06,negative,روعه
مستخدم Google,احسن تطبيق,5,2025-04-06 19:53:47,positive,احسن
مستخدم Google,جميل جدا,4,2025-04-06 19:51:48,positive,جميل جدا
مستخدم Google,ممتاز,5,2025-04-06 19:39:12,positive,ممتاز
مستخدم Google,التطبيق مش بيفتح خالص وحالي كود ب ١٠٠ جنيه من فودافون الرساله مش عايزه توصل,1,2025-04-06 18:42:08,negative,التطبيق مش بيفتح خالص وحالي كود فودافون الرساله مش عايزه توصل
مستخدم Google,تجربة فريدة وممتازة جدا,5,2025-04-06 18:42:08,positive,تجربه فريده وممتازه جدا
مستخدم Google,برنامج غير دقيق في التوقيت و خدمة العملاء سيئة جدا,1,2025-04-06 18:16:32,negative,دقيق التوقيت خدمه العملاء سيئه جدا
مستخدم Google,شركة سيئة جدا لا انصح احد بتعامل معها,1,2025-04-06 18:09:06,negative,شركه سيئه جدا انصح احد بتعامل معها
مستخدم Google,❤️💋,5,2025-04-06 18:01:25,positive,
مستخدم Google,فنان واجد حلو انصحكم فية ❤️❤️❤️😭👍,5,2025-04-06 17:51:59,positive,فنان واجد حلو انصحكم
مستخدم Google,المطاعم كلها مش عايزة تفتح,1,2025-04-06 17:32:34,negative,المطاعم كلها مش عايزه تفتح
مستخدم Google,ممتازة بيسهل عليا طلبات البيت في اي وقت,5,2025-04-06 17:29:02,positive,ممتازه بيسهل عليا البيت اي وقت
مستخدم Google,تطبيق رائع,5,2025-04-06 15:44:48,positive,رائع
مستخدم Google,👍👍👍,5,2025-04-06 15:36:08,positive,
مستخدم Google,احلا خدمة,5,2025-04-06 15:21:30,positive,احلا خدمه
مستخدم Google,جيد جدا وأفضل تطبيق,5,2025-04-06 14:57:06,positive,جيد جدا وافضل
مستخدم Google,يستحق أكثر من ٥ نجوم,5,2025-04-06 14:52:40,positive,يستحق اكثر نجوم
مستخدم Google,❤❤❤❤❤,5,2025-04-06 14:52:10,positive,
مستخدم Google,ممتاز,5,2025-04-06 13:45:23,positive,ممتاز
مستخدم Google,مبالغة في السعر,2,2025-04-06 13:35:20,negative,مبالغه السعر
مستخدم Google,تطبيق فاشل لا يستحق نجمه اسعار غاليه اغلى من المطعم نفسو تم الحذف تطبيق اشيائي افضل منكم بكثير,1,2025-04-06 13:25:54,negative,فاشل يستحق نجمه اسعار غاليه اغلي المطعم نفسو تم الحذف اشيائي افضل منكم بكثير
مستخدم Google,فخم,5,2025-04-06 13:18:26,positive,فخم
مستخدم Google,كانت جميله,5,2025-04-06 13:16:12,positive,كانت جميله
مستخدم Google,جيد,5,2025-04-06 12:57:25,positive,جيد
مستخدم Google,ممتاز,5,2025-04-06 12:33:33,positive,ممتاز
مستخدم Google,ممتاز,5,2025-04-06 11:51:09,positive,ممتاز
مستخدم Google,جيد جدا,5,2025-04-06 11:50:22,positive,جيد جدا
مستخدم Google,جيد,5,2025-04-06 10:59:31,positive,جيد
مستخدم Google,شركه نصابه حطيت الفيزا بتاعتي علي الحساب سحبو منها فلوس ومرجعتش منصحكمش بالتطبيق وكلمتهم قالو احنا اسفين ومرجعوش حاجه,1,2025-04-06 10:06:58,negative,شركه نصابه حطيت الفيزا بتاعتي الحساب سحبو فلوس ومرجعتش منصحكمش بالتطبيق وكلمتهم قالو احنا اسفين ومرجعوش حاجه
مستخدم Google,ممتاز,4,2025-04-06 10:03:09,positive,ممتاز
مستخدم Google,جيد جدا,5,2025-04-06 09:30:45,positive,جيد جدا
مستخدم Google,ممتاز,5,2025-04-06 08:30:00,positive,ممتاز
مستخدم Google,تسهلون علينا الحياة .. ياريت تفتحون في كل البلدان,5,2025-04-06 08:02:28,positive,تسهلون علينا الحياه ياريت تفتحون البلدان
مستخدم Google,يرجى اضافة المجمعات السكنية التي بين العامرية وابو غريب مثل مجمع نجمة بغداد ومجمع البدور ومجمع الزيتون لانها غير مشمولة في التوصيل,1,2025-04-06 07:07:57,negative,يرجي اضافه المجمعات السكنيه العامريه وابو غريب مجمع نجمه بغداد ومجمع البدور ومجمع الزيتون لانها مشموله التوصيل
مستخدم Google,ممتاز كثير ❤️,5,2025-04-06 06:56:48,positive,ممتاز كثير
مستخدم Google,بصراحه جميل جدا,5,2025-04-06 04:20:39,positive,بصراحه جميل جدا
مستخدم Google,مفيد ورائع ولكن عليه خدع مثل الاحجام,5,2025-04-06 04:14:48,positive,مفيد ورائع خدع الاحجام
مستخدم Google,رائع جدا,5,2025-04-06 01:18:26,positive,رائع جدا
مستخدم Google,👍🏻,5,2025-04-06 01:11:45,positive,
مستخدم Google,ممتاز,5,2025-04-06 00:48:16,positive,ممتاز
مستخدم Google,سيئه جدا,1,2025-04-06 00:38:49,negative,سيئه جدا
مستخدم Google,تطبيق رائع,5,2025-04-06 00:10:26,positive,رائع
مستخدم Google,فوللل,5,2025-04-05 23:25:58,positive,فوللل
مستخدم Google,ممتازين جدا جدا,5,2025-04-05 23:22:44,positive,ممتازين جدا جدا
مستخدم Google,اجمل تطبيق في العالم 😍,5,2025-04-05 23:15:10,positive,اجمل العالم
مستخدم Google,حذفت تطبيق طلبات لكن عند تنزيل التطبيق مرة اخر لم اجد خاصية اجل الدفغ ما هي المشكلة,3,2025-04-05 23:02:34,neutral,حذفت تنزيل التطبيق مره اخر اجد خاصيه اجل الدفغ المشكله
مستخدم Google,جامد,5,2025-04-05 22:48:42,positive,جامد
مستخدم Google,كانت خدماتكم افضل بسابق يوجد خصم او كوبون اما حاليا لا يوجد أي شي نطلب طلبات بقيمة مرتفعه ومرات عديده لكن لايوجد أي خصم او هدايا او كوبونات .. اما بنسبه الخدمات متنوعه جدا وجميلة وخصوصا اكل القطط اصبحتم توفرون ماركات جودتها جيده من بت زون شكرا لكم,2,2025-04-05 22:44:12,negative,كانت خدماتكم افضل بسابق يوجد خصم كوبون اما حاليا يوجد اي شي نطلب بقيمه مرتفعه ومرات عديده لايوجد اي خصم هدايا كوبونات اما بنسبه الخدمات متنوعه جدا وجميله وخصوصا اكل القطط اصبحتم توفرون ماركات جودتها جيده بت زون شكرا
مستخدم Google,عاشو,5,2025-04-05 22:41:02,positive,عاشو
مستخدم Google,ممتازة,5,2025-04-05 22:26:10,positive,ممتازه
مستخدم Google,جميل,5,2025-04-05 22:23:03,positive,جميل
مستخدم Google,ممتاز,5,2025-04-05 21:58:44,positive,ممتاز
مستخدم Google,ممتاز,5,2025-04-05 21:52:33,positive,ممتاز
مستخدم Google,عادي,3,2025-04-05 21:41:38,neutral,عادي
مستخدم Google,انا نزلت التطبيق بس الموقع ما عم يزبط بعطيني خارج النطاق مع انه انا موجود داخل حدود الاردن باربد,3,2025-04-05 21:41:23,neutral,نزلت التطبيق الموقع عم يزبط بعطيني خارج النطاق انه موجود داخل حدود الاردن باربد
مستخدم Google,تحفه جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا,5,2025-04-05 21:41:05,positive,تحفه جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا
مستخدم Google,ممتاز,5,2025-04-05 20:39:42,positive,ممتاز
مستخدم Google,أسرع من المحلات نفسها ممتاز جدا,5,2025-04-05 20:32:06,positive,اسرع المحلات نفسها ممتاز جدا
مستخدم Google,رائع,5,2025-04-05 20:23:30,positive,رائع
مستخدم Google,والله أبطال ما قصرتوا بس شويه دارو اهل دلفريه على كيف وياهم👍❤️‍🔥,5,2025-04-05 20:18:15,positive,والله ابطال قصرتوا شويه دارو اهل دلفريه وياهم
مستخدم Google,ممتاز بس سعر التوصيل غالي,4,2025-04-05 20:07:02,positive,ممتاز سعر التوصيل غالي
مستخدم Google,راااااائع,5,2025-04-05 19:55:17,positive,راااااائع
مستخدم Google,افضل شي,5,2025-04-05 19:32:26,positive,افضل شي
مستخدم Google,♡,5,2025-04-05 19:17:19,positive,
مستخدم Google,رائع,5,2025-04-05 18:55:04,positive,رائع
مستخدم Google,أفضل تطبيق توصيل جريته بلاردن,5,2025-04-05 18:48:21,positive,افضل توصيل جريته بلاردن
مستخدم Google,ممتاز,5,2025-04-05 18:38:55,positive,ممتاز
مستخدم Google,جميل لكن معامله الناس مش حلوه,4,2025-04-05 18:02:51,positive,جميل معامله الناس مش حلوه
مستخدم Google,برنامج سئ يعمل قسائم و لما تكمل اجراءات الدفع يقلك رقم الهاتف غلط و رقم صحيح,1,2025-04-05 17:39:54,negative,سئ يعمل قسائم تكمل اجراءات الدفع يقلك رقم الهاتف غلط رقم صحيح
مستخدم Google,تجربيه سيئة منصحش حد بيها,1,2025-04-05 17:37:09,negative,تجربيه سيئه منصحش حد بيها
مستخدم Google,ممتاز,5,2025-04-05 17:26:38,positive,ممتاز
مستخدم Google,المطعم يتأخر كثيراً في توصيل الطلب وتوجد مبالعة في رسوم التوصيل ورسوم الخدمة,1,2025-04-05 17:07:53,negative,المطعم يتاخر توصيل الطلب وتوجد مبالعه رسوم التوصيل ورسوم الخدمه
مستخدم Google,الاكل كويس وبيجي سخن والخدمه ممتازه,5,2025-04-05 17:02:13,positive,الاكل كويس وبيجي سخن والخدمه ممتازه
مستخدم Google,سريع جدا,5,2025-04-05 16:50:33,positive,سريع جدا
مستخدم Google,ممتاز,5,2025-04-05 16:41:31,positive,ممتاز
مستخدم Google,ممتاذ,5,2025-04-05 16:17:38,positive,ممتاذ
مستخدم Google,خدمة رائعة,5,2025-04-05 16:10:14,positive,خدمه رائعه
مستخدم Google,بيرفكتو👌🫵👌,5,2025-04-05 15:45:51,positive,بيرفكتو
مستخدم Google,جيد,5,2025-04-05 15:26:43,positive,جيد
مستخدم Google,جيد,3,2025-04-05 14:28:22,neutral,جيد
مستخدم Google,رائعة وسريعة,5,2025-04-05 14:27:28,positive,رائعه وسريعه
مستخدم Google,يعني محتاج يزودو الكولتي و زياده مبالغ فيه من المطاعم,3,2025-04-05 14:26:26,neutral,يعني محتاج يزودو الكولتي زياده مبالغ المطاعم
مستخدم Google,روعه,5,2025-04-05 14:22:19,positive,روعه
مستخدم Google,التوصيل يباله بروحه شغله,1,2025-04-05 14:20:27,negative,التوصيل يباله بروحه شغله
مستخدم Google,ممتاز جداً,5,2025-04-05 14:10:27,positive,ممتاز جدا
مستخدم Google,جميل,5,2025-04-05 13:50:55,positive,جميل
مستخدم Google,يتم تغير الاصناف الموجوده فى الطلب دون الرجوع للعميل وسحب فارق المبلغ من حساب العميل دون الرجوع اليه بعض العناصر تكون مفقوده لا يقمون على حل مشاكل العملاء باحترافيه,1,2025-04-05 13:40:30,negative,يتم تغير الاصناف الموجوده الطلب الرجوع للعميل وسحب فارق المبلغ حساب العميل الرجوع اليه العناصر تكون مفقوده يقمون حل مشاكل العملاء باحترافيه
مستخدم Google,ابلكيشن سئ جدا,1,2025-04-05 13:40:26,negative,ابلكيشن سئ جدا
مستخدم Google,مناطقنه ممشموله بلتوصيل ليش مو عيب عليكم هذا مو تطبيق عراقي والله زحمه عليكم,2,2025-04-05 13:27:15,negative,مناطقنه ممشموله بلتوصيل ليش مو عيب عليكم مو عراقي والله زحمه عليكم
مستخدم Google,أفضل تطبيق توصيل سريع,5,2025-04-05 13:19:01,positive,افضل توصيل سريع
مستخدم Google,جميله جداا,5,2025-04-05 13:16:40,positive,جميله جداا
مستخدم Google,البرنامج دائم يطلعلك اسعار غاليه جدا بس لما تبحث في التطبيق اكثر بتلاقي اسعار كويسه وجودتها رائعه,3,2025-04-05 12:47:17,neutral,البرنامج دائم يطلعلك اسعار غاليه جدا تبحث التطبيق اكثر بتلاقي اسعار كويسه وجودتها رائعه
مستخدم Google,جيد,5,2025-04-05 12:39:34,positive,جيد
مستخدم Google,"من المفترض أن يسمى هذا التطبيق ""راحتك"" من أفضل التطبيقات على مستوى العالم",5,2025-04-05 12:37:11,positive,المفترض ان يسمي التطبيق راحتك افضل التطبيقات مستوي العالم
مستخدم Google,"ارجعت الطلب ولم يرجعو لي المبلغ وهناك اخطاء في الطلبات احيانا""",1,2025-04-05 12:34:39,negative,ارجعت الطلب ولم يرجعو المبلغ وهناك اخطاء الطلبات احيانا
مستخدم Google,افضل تطبيق توصيل طلبات في العالم,5,2025-04-05 12:33:28,positive,افضل توصيل العالم
مستخدم Google,تطبيق رائع جدا وسهل,5,2025-04-05 12:02:45,positive,رائع جدا وسهل
مستخدم Google,توصيل سريع جداً وتعامل عامل التوصيل جيد,5,2025-04-05 11:26:30,positive,توصيل سريع جدا وتعامل عامل التوصيل جيد
مستخدم Google,جميل,5,2025-04-05 11:19:23,positive,جميل
مستخدم Google,ليس جميل,1,2025-04-05 09:23:31,negative,جميل
مستخدم Google,للاسف لايوجد احترام للعميل ولا تواصل سريع لحل مشكله مثل نقص في الطلب ولم يتم حتى ارجاع المال على العكس تماما في برامج اخرى مثل سنونو,1,2025-04-05 08:18:46,negative,للاسف لايوجد احترام للعميل تواصل سريع لحل مشكله نقص الطلب ولم يتم حتي ارجاع المال العكس تماما برامج اخري سنونو
مستخدم Google,سيئة لا يتم تطبيق القسائم الخاصة بالخصم لبعض المطاعم بالرغم من وجودها و استخدامها,1,2025-04-05 07:28:57,negative,سيئه يتم القسائم الخاصه بالخصم لبعض المطاعم بالرغم وجودها استخدامها
مستخدم Google,رائع وسهل وبسيط,5,2025-04-05 06:53:27,positive,رائع وسهل وبسيط
مستخدم Google,برنامج كويس بس مطعم مش بتبعت الاوردر صح,2,2025-04-05 06:48:41,negative,كويس مطعم مش بتبعت الاوردر صح
مستخدم Google,يسهل الحياة,5,2025-04-05 05:45:05,positive,يسهل الحياه
مستخدم Google,رخيص و جيد جدا و انصحكم ب تحميله جدا رخيص ♥,5,2025-04-05 04:51:20,positive,رخيص جيد جدا انصحكم تحميله جدا رخيص
مستخدم Google,محترمين,5,2025-04-05 04:40:43,positive,محترمين
مستخدم Google,رائعه,5,2025-04-05 02:45:00,positive,رائعه
مستخدم Google,جيد و سريع و فيه اي مطعم تفكر فيه,5,2025-04-05 02:10:32,positive,جيد سريع اي مطعم تفكر
مستخدم Google,ماشاءالله مبدعين وسريعين,5,2025-04-05 01:46:50,positive,ماشاءالله مبدعين وسريعين
مستخدم Google,تحفه اوي اوي 💋,5,2025-04-05 01:16:49,positive,تحفه اوي اوي
مستخدم Google,ممتاز جدا,5,2025-04-05 01:06:22,positive,ممتاز جدا
مستخدم Google,يخبل,5,2025-04-05 01:01:23,positive,يخبل
مستخدم Google,تجربة ممتازة,5,2025-04-05 00:40:57,positive,تجربه ممتازه
مستخدم Google,ماش الله,5,2025-04-05 00:24:49,positive,ماش الله
مستخدم Google,ممتاز,5,2025-04-04 23:56:45,positive,ممتاز
مستخدم Google,ممتاز,5,2025-04-04 23:52:08,positive,ممتاز
مستخدم Google,ممتاز,5,2025-04-04 23:17:02,positive,ممتاز
مستخدم Google,جيد جدا,5,2025-04-04 22:27:27,positive,جيد جدا
مستخدم Google,خدمة عملاء زبالة كلهم يرسلوا نفس الرسالة نسخ لصق ومحدش بيرد على السؤال,1,2025-04-04 22:12:15,negative,خدمه عملاء زباله كلهم يرسلوا الرساله نسخ لصق ومحدش بيرد السءال
مستخدم Google,good,5,2025-04-04 22:11:28,positive,
مستخدم Google,فضل تطبيق,5,2025-04-04 22:09:46,positive,فضل
مستخدم Google,ممتاز,5,2025-04-04 22:06:17,positive,ممتاز
مستخدم Google,ممتاز,5,2025-04-04 22:02:37,positive,ممتاز
مستخدم Google,التطبيق سيئ للغايه سعر التوصيل مبالغ فيه و ما يتفاهمون وياك اكثر من مرا يجيني الاكل بارد ويقولون مو مشكلتنا,2,2025-04-04 21:59:49,negative,التطبيق سيئ للغايه سعر التوصيل مبالغ يتفاهمون وياك اكثر مرا يجيني الاكل بارد ويقولون مو مشكلتنا
مستخدم Google,جيد جدٱ,5,2025-04-04 21:55:07,positive,جيد جدٱ
مستخدم Google,جيد جدا وممتاز يفك ازمه,5,2025-04-04 21:49:35,positive,جيد جدا وممتاز يفك ازمه
مستخدم Google,هو لي مفهوش تشكن البركه ولا بيتزا القليوبي ولا كشري الباشا لي الحجات الحلوه دي مش موجوده ف الابلكيشن زي ده يعني مش فاهم بصراحه,1,2025-04-04 21:45:23,negative,مفهوش تشكن البركه بيتزا القليوبي كشري الباشا الحجات الحلوه دي مش موجوده الابلكيشن زي ده يعني مش فاهم بصراحه
مستخدم Google,رائع جدًاجدًا,5,2025-04-04 21:38:48,positive,رائع جداجدا
مستخدم Google,تجربة ممتازة,5,2025-04-04 21:12:18,positive,تجربه ممتازه
مستخدم Google,سيء سرعه التحضير,1,2025-04-04 21:08:18,negative,سيء سرعه التحضير
مستخدم Google,جميل,5,2025-04-04 21:08:03,positive,جميل
مستخدم Google,جامد جدا,5,2025-04-04 20:14:02,positive,جامد جدا
مستخدم Google,تطبيق جيد,5,2025-04-04 20:12:27,positive,جيد
مستخدم Google,ممتاز,5,2025-04-04 20:07:43,positive,ممتاز
مستخدم Google,تاخير في التوصيل و عدم القدره على التواصل,1,2025-04-04 19:55:29,negative,تاخير التوصيل عدم القدره التواصل
مستخدم Google,جيد ولاكن توجد اخطاء فيطلب قلي,5,2025-04-04 19:52:32,positive,جيد ولاكن توجد اخطاء فيطلب قلي
مستخدم Google,برنامج جميل,5,2025-04-04 19:50:03,positive,جميل
مستخدم Google,VERY GOOD 👍👍😊,5,2025-04-04 19:43:03,positive,
مستخدم Google,روعه,5,2025-04-04 19:34:23,positive,روعه
مستخدم Google,أن هنالك pro هو عبارات أن كل ما تطلب التوصيل يكون مجانن و شكرا على الخدمه السريعه جدً جدً شكرا يا طلبات,5,2025-04-04 19:25:58,positive,ان عبارات ان تطلب التوصيل يكون مجانن شكرا الخدمه السريعه جد جد شكرا
مستخدم Google,تطبيق جيد جداً,5,2025-04-04 19:04:03,positive,جيد جدا
مستخدم Google,تطبيق رائع بمعنى الكلمه,5,2025-04-04 18:54:33,positive,رائع بمعني الكلمه
مستخدم Google,صيدلية ممتازة كل شي متوفر فيها,5,2025-04-04 18:52:21,positive,صيدليه ممتازه شي متوفر
مستخدم Google,يجننن,5,2025-04-04 18:42:48,positive,يجننن
مستخدم Google,لدي مشكله لاكثر من شهر وهي عندما ادخل البرنامج جميع المطاعم مشغولة,1,2025-04-04 18:38:06,negative,لدي مشكله لاكثر شهر وهي عندما ادخل البرنامج المطاعم مشغوله
مستخدم Google,اطلب من المطعم احسن عشان دول بيخدو فلوس زيادة على الأورادر و بعد كدة ملناش دعوة بيك حاجة ف منتهى الاسفاف,1,2025-04-04 18:25:44,negative,اطلب المطعم احسن عشان دول بيخدو فلوس زياده الاورادر كده ملناش دعوه بيك حاجه منتهي الاسفاف
مستخدم Google,حلو,5,2025-04-04 18:14:10,positive,حلو
مستخدم Google,ممتاز,5,2025-04-04 18:11:39,positive,ممتاز
مستخدم Google,ممتازه,5,2025-04-04 18:03:16,positive,ممتازه
مستخدم Google,ولله جيد جدآ,5,2025-04-04 17:55:53,positive,ولله جيد جدا
مستخدم Google,تطبيق سيء لأن هو في بغداد و احنا هم ببغداد و ميوصل أرجو حل هذه المشكلة و توصيل في كافه بغداد و المحافظات وشكرا ❤❤,3,2025-04-04 17:38:41,neutral,سيء لان بغداد احنا ببغداد ميوصل ارجو حل المشكله توصيل كافه بغداد المحافظات وشكرا
مستخدم Google,افضل موقع توصيل في الشرق الأوسط,5,2025-04-04 17:35:16,positive,افضل موقع توصيل الشرق الاوسط
مستخدم Google,تطبيق رائع. حيث يصل الطعام حار وكامل وتعامل الدليفري رهيب. واتمنى أن تضيفوا المزيد من المطاعم المشهوره وشكراً. للمطور,5,2025-04-04 17:24:34,positive,رائع يصل الطعام وكامل وتعامل الدليفري رهيب واتمني ان تضيفوا المزيد المطاعم المشهوره وشكرا للمطور
مستخدم Google,ممتازة وتوصيل سريع,5,2025-04-04 17:14:40,positive,ممتازه وتوصيل سريع
مستخدم Google,جيد جدا,5,2025-04-04 17:07:41,positive,جيد جدا
مستخدم Google,التطبيق متوقف وفاشل,1,2025-04-04 17:07:39,negative,التطبيق متوقف وفاشل
مستخدم Google,رائع بس التوصيل غالي,5,2025-04-04 17:04:35,positive,رائع التوصيل غالي
مستخدم Google,احسن برنامج طعام بجد,5,2025-04-04 16:54:42,positive,احسن طعام بجد
مستخدم Google,رائع,5,2025-04-04 16:40:18,positive,رائع
مستخدم Google,يتأخر و يوصل الاكل بارد,1,2025-04-04 16:16:05,negative,يتاخر يوصل الاكل بارد
مستخدم Google,جميل جدا,5,2025-04-04 16:14:34,positive,جميل جدا
مستخدم Google,رائع,5,2025-04-04 16:12:01,positive,رائع
مستخدم Google,تجربة كويسه وانصح الناس كلها بتجربة البرنامج بس ساعات بيبقا في مطاعم مش ظاهرة,4,2025-04-04 15:56:06,positive,تجربه كويسه وانصح الناس كلها بتجربه البرنامج ساعات بيبقا مطاعم مش ظاهره
مستخدم Google,جميل,5,2025-04-04 15:55:06,positive,جميل
مستخدم Google,ممتازه,5,2025-04-04 15:47:01,positive,ممتازه
مستخدم Google,حلو لاكن الضريبه أغلى من التوصيل ليش ؟,5,2025-04-04 15:23:58,positive,حلو لاكن الضريبه اغلي التوصيل ليش ؟
مستخدم Google,تطبيق سيء تم حظر حسابي وحجز المبلغ الموجود بالمحفظة. لا انصح بالشراء عن طريق الفيزا اذا تم حظر حسابك المبلغ الذي قمت بالشراء به يحجز بالمحفظة ولا تستطيع استعماله فيه طلبات ولا تستطيع استرجاعه. سيتم التقييم من أكثر من جهاز لصووووص,1,2025-04-04 15:22:43,negative,سيء تم حظر حسابي وحجز المبلغ الموجود بالمحفظه انصح بالشراء طريق الفيزا اذا تم حظر حسابك المبلغ قمت بالشراء يحجز بالمحفظه تستطيع استعماله تستطيع استرجاعه سيتم التقييم اكثر جهاز لصووووص
مستخدم Google,جميل !,5,2025-04-04 15:13:35,positive,جميل
مستخدم Google,مشكلة استجابة بخدمة العملاء,2,2025-04-04 14:50:54,negative,مشكله استجابه بخدمه العملاء
مستخدم Google,شكرا,4,2025-04-04 14:48:14,positive,شكرا
مستخدم Google,لدي مشكله ارجو الجواب عنها عندما اطلب الطعام واضغط هلى تنفيذ الطلب يكتب لي اكد رقم الهاتف واكتب رقم الهاتف واكن يقول رقم الهاتف غير صحيح ارجو الجواب,1,2025-04-04 14:35:58,negative,لدي مشكله ارجو الجواب عنها عندما اطلب الطعام واضغط هلي تنفيذ الطلب يكتب اكد رقم الهاتف واكتب رقم الهاتف واكن يقول رقم الهاتف صحيح ارجو الجواب
مستخدم Google,رائعة,5,2025-04-04 14:25:32,positive,رائعه
مستخدم Google,لا اطلب الا منه,5,2025-04-04 14:10:44,positive,اطلب الا
مستخدم Google,تطبيق حرامي و بيزود في الاسعار عن المنيو بتاع المطاعم و الزيادة بتكون ب 50 جنيه و 100 جنيه 😡😡😡😡... غير اصلا الرسوم اللي بيحطها على الاوردر خدمة و ضريبة و مش عارف ايه تاني ده ناقص يحطلك بنزين الدليفري 😂,1,2025-04-04 14:03:10,negative,حرامي بيزود الاسعار المنيو بتاع المطاعم الزياده بتكون اصلا الرسوم اللي بيحطها الاوردر خدمه ضريبه مش عارف ايه تاني ده ناقص يحطلك بنزين الدليفري
مستخدم Google,ممتاز,5,2025-04-04 13:49:52,positive,ممتاز
مستخدم Google,بيسهل كتير اوي,5,2025-04-04 13:43:21,positive,بيسهل كتير اوي
مستخدم Google,تطبيق أكثر من رائع جداً جداً,5,2025-04-04 13:13:25,positive,اكثر رائع جدا جدا
مستخدم Google,عملي يحل مشكله العزوبيه,5,2025-04-04 13:11:40,positive,عملي يحل مشكله العزوبيه
مستخدم Google,مو حلو😒😒,1,2025-04-04 12:54:53,negative,مو حلو
مستخدم Google,جيد ولكن قيمه التوصيل غاليه,3,2025-04-04 12:34:19,neutral,جيد قيمه التوصيل غاليه
مستخدم Google,انا حذفت حسابي النهاردة بسبب عدم امانتكم مع اني كنت علطول بستخدم التطبيق بس تجيبو اوردر غلط و تكلفته اقل ب كتير وفي الاخر تشقطوني لبعض وبعد كدة تقولى ماليش اي حاجة حسبي الله ونعم الوكيل,1,2025-04-04 11:58:59,negative,حذفت حسابي النهارده بسبب عدم امانتكم اني كنت علطول بستخدم التطبيق تجيبو اوردر غلط تكلفته اقل كتير وفي الاخر تشقطوني لبعض وبعد كده تقولي ماليش اي حاجه حسبي الله ونعم الوكيل
مستخدم Google,ممتازه,5,2025-04-04 11:48:20,positive,ممتازه
مستخدم Google,جيد جدا,5,2025-04-04 11:30:54,positive,جيد جدا
مستخدم Google,مطعم ممتاز والمواعيد بدقة,5,2025-04-04 11:16:00,positive,مطعم ممتاز والمواعيد بدقه
مستخدم Google,تمام تمام,5,2025-04-04 10:30:01,positive,تمام تمام
مستخدم Google,ممتازه,5,2025-04-04 10:18:50,positive,ممتازه
مستخدم Google,😍😍,5,2025-04-04 10:15:09,positive,
مستخدم Google,اسعار غليه,5,2025-04-04 10:05:14,positive,اسعار غليه
